Student_ID,Study_Hours,Attendance,Assignments_Score,Previous_Grade,Participation,Internet_Access,Final_Score
29137,8,70,66,50,2,0,55.566329954672355
29138,2,81,66,43,3,0,53.122936881209384
29139,1,65,43,90,3,0,42.860823267024884
29140,3,81,51,48,4,0,47.88139330421631
29141,3,63,60,88,4,0,50.420330338593125
29142,2,90,53,77,2,0,48.18245387502117
29143,1,41,53,69,2,1,36.740293423377274
29144,4,80,61,67,3,0,51.894965220376505
29145,3,40,83,60,2,0,44.97071890695894
29146,4,49,63,40,3,1,42.83824171302616
29147,11,97,75,53,1,1,67.95209773464147
29148,11,89,61,52,4,0,68.6787220648032
29149,7,62,89,39,2,1,61.70796968472952
29150,10,72,76,55,2,1,66.99582421522486
29151,1,83,70,69,5,1,58.242759277060586
29152,8,76,63,74,5,1,60.74914490404511
29153,9,99,76,91,3,1,86.55673758159216
29154,0,96,49,86,2,0,52.35944225099692
29155,7,96,45,75,2,1,61.155791254437155
29156,11,50,79,52,3,0,52.46145276284538
29157,4,59,38,92,5,1,60.41610192859395
29158,1,65,79,54,1,0,52.7025378064959
29159,7,85,81,69,3,0,59.58538911607768
29160,4,86,32,73,3,0,55.87789143356012
29161,9,41,69,87,1,1,64.48845635872082
29162,9,64,30,85,1,0,48.50376773500068
29163,2,98,84,74,4,1,60.5141940972222
29164,6,43,36,86,2,0,45.86524628371357
29165,3,58,42,37,5,0,44.89788071132754
29166,10,52,85,41,5,0,64.82263326934493
29167,10,58,51,43,4,1,50.283145151601886
29168,9,52,45,59,2,1,61.06981273638481
29169,11,94,51,54,3,1,71.02671991943575
29170,5,51,35,43,2,1,42.21618290044691
29171,9,41,30,43,4,0,48.26975797136862
29172,7,76,31,49,1,1,51.11157628659267
29173,0,89,99,64,4,1,67.09088512510912
29174,1,62,95,50,4,0,47.08689292579617
29175,7,94,66,87,1,0,57.32989196272159
29176,6,58,46,70,3,1,55.190987990527134
29177,9,42,46,57,5,0,51.19063162688249
29178,8,63,35,52,4,0,43.7708472603068
29179,1,62,30,53,3,1,43.75678742987726
29180,7,43,47,64,2,0,46.91477511657521
29181,5,57,38,49,3,1,41.789725804896214
29182,0,51,61,84,2,0,48.475432535720934
29183,3,74,46,76,2,0,59.15293921227999
29184,1,66,48,65,5,1,53.38000362766237
29185,6,82,78,47,5,0,51.37100517813853
29186,8,53,42,39,4,0,45.3367095260725
29187,5,98,30,59,2,0,47.64655325879053
29188,3,70,67,92,4,0,54.131171120253335
29189,4,42,67,54,1,1,49.70848292313536
29190,10,44,65,66,1,1,48.896692586072106
29191,0,68,55,61,2,0,30.50840757552772
29192,3,78,77,51,2,1,54.58728359580956
29193,9,91,69,78,1,1,69.1260790808035
29194,2,56,84,83,2,1,58.94798312442757
29195,8,58,49,57,5,0,53.614776109886286
29196,5,74,31,38,1,1,41.56596415004054
29197,3,72,68,51,2,0,48.007314059245886
29198,2,47,90,37,4,1,49.95700924380962
29199,11,91,87,38,2,1,70.40254497404338
29200,3,76,86,83,1,1,64.45386835514823
29201,7,74,94,77,1,0,62.47155692751552
29202,11,59,57,49,1,0,60.746148278874244
29203,4,56,42,89,2,0,39.96956225316184
29204,10,84,78,80,3,1,75.34846600218238
29205,0,52,50,93,1,0,42.65322761576487
29206,4,43,90,77,5,0,52.59923738728371
29207,7,89,69,82,3,1,58.62270787350593
29208,10,97,40,91,2,0,69.96654006325502
29209,11,69,98,70,2,0,69.75684676936396
29210,3,45,42,39,2,1,32.69907808302287
29211,1,41,69,79,2,0,43.40863897701635
29212,2,54,62,90,5,0,58.12167754580748
29213,10,96,87,46,1,0,55.79902623228514
29214,8,73,96,85,4,1,75.14905822560796
29215,6,91,77,35,5,0,51.44673028289401
29216,2,59,35,84,3,1,48.77059623920118
29217,4,55,66,90,3,0,54.977514563039286
29218,2,99,68,68,4,1,67.71897047336886
29219,9,82,76,45,4,1,68.90036491231272
29220,3,88,66,78,2,1,59.49402548336718
29221,11,68,68,58,5,1,66.62114315710114
29222,7,66,35,91,5,0,61.57137995418074
29223,2,94,47,62,2,1,44.278744478934925
29224,2,40,94,77,5,0,56.53338951383549
29225,10,52,81,65,2,1,59.536329736708716
29226,10,79,40,67,5,0,66.55481062271308
29227,7,71,35,66,4,0,57.517716619118005
29228,9,42,98,40,2,0,48.824883215055316
29229,9,53,53,71,3,1,53.68289471916889
29230,6,95,95,86,1,1,72.98461809103772
29231,6,95,64,62,5,1,64.21696482727394
29232,9,97,31,69,3,1,64.0579573817829
29233,1,67,41,46,3,1,44.539188329185926
29234,11,85,31,74,1,1,66.39955295476908
29235,6,65,79,69,2,1,65.06136982334628
29236,9,60,64,72,2,0,56.682828778845504
29237,10,85,34,80,1,1,56.11786463872447
29238,9,90,88,80,3,1,77.12648656927915
29239,2,50,62,66,3,0,45.189364933018595
29240,6,66,83,57,5,0,57.48977613320733
29241,3,83,60,79,5,0,49.317587931803935
29242,7,98,48,42,1,1,55.34134497727004
29243,7,96,54,77,1,0,58.15857325470086
29244,5,40,92,93,5,1,70.78237741678096
29245,11,72,64,83,2,0,65.92213578277871
29246,2,85,82,73,1,0,49.21314145381561
29247,5,57,66,48,2,0,43.13220713876383
29248,5,97,72,74,4,0,70.90220383774704
29249,2,93,32,88,4,0,52.1310933996714
29250,10,41,80,78,5,1,69.38523671191173
29251,3,43,76,42,2,1,43.65734930835045
29252,1,93,87,37,2,0,52.467434524506274
29253,0,89,32,69,3,0,37.32004417815446
29254,1,43,86,75,2,1,49.736552140393535
29255,6,94,53,59,3,1,74.54359972378386
29256,9,56,98,48,2,1,63.90666062674439
29257,4,87,52,62,3,0,53.83045784547069
29258,8,55,73,51,2,1,53.03477903130413
29259,2,48,83,46,5,1,53.217245418120285
29260,1,65,56,56,2,0,45.27305994825596
29261,3,49,92,46,3,1,53.382118989883715
29262,1,46,47,84,1,1,54.118932353408354
29263,10,48,69,44,1,1,53.45534260620058
29264,6,94,99,37,1,0,52.10553567028329
29265,9,87,99,62,3,0,72.78670202793485
29266,5,66,46,65,3,0,44.02242188845773
29267,7,71,82,46,3,1,53.80295354479356
29268,4,88,65,36,1,0,44.84762484589107
29269,1,62,93,48,4,1,61.182691445358266
29270,3,66,81,75,4,1,54.14293234680254
29271,0,64,54,67,5,0,45.24376786510043
29272,1,68,73,75,1,1,51.98695383677705
29273,3,63,69,50,3,1,54.749953630825765
29274,5,55,98,78,1,1,58.537384865205574
29275,3,55,73,44,3,0,43.614181825876344
29276,3,67,77,80,1,0,58.59386645182404
29277,10,59,86,89,2,0,68.17730901998571
29278,9,92,71,89,2,0,73.97962409015332
29279,9,58,64,41,4,1,65.26076706722313
29280,1,49,40,79,3,1,40.1830263272018
29281,8,65,57,92,2,0,57.719053412537804
29282,11,99,73,85,3,0,53.56552989468627
29283,9,41,49,51,1,0,50.39737580070174
29284,7,42,31,59,3,0,51.32417291457073
29285,7,78,62,64,4,0,70.40672703961823
29286,4,95,65,78,1,0,64.78129969253415
29287,2,41,39,37,5,1,33.585768810552906
29288,5,64,89,36,4,0,52.21618806008019
29289,8,84,74,78,1,0,56.602394830496735
29290,7,43,87,59,5,1,62.847543665908404
29291,6,54,54,87,1,0,47.0759064399947
29292,10,57,64,88,4,0,49.904063097107056
29293,7,46,63,75,2,1,52.675286402992924
29294,3,66,37,83,1,0,46.229245197779
29295,5,57,95,58,4,0,48.46232193443717
29296,4,46,87,69,5,1,57.04180925825493
29297,11,95,38,69,5,0,68.11074976729716
29298,1,68,74,86,3,1,51.05419829863531
29299,7,80,51,85,3,0,65.05083048516191
29300,2,99,43,83,2,1,52.884307775997094
29301,4,83,81,41,5,1,68.55374380322328
29302,7,98,77,36,5,1,74.36213039125667
29303,10,72,80,83,5,1,77.24442463465307
29304,8,41,42,76,5,1,60.521549648062376
29305,8,57,62,56,5,0,60.56346577186738
29306,4,85,32,88,2,0,52.55196798946261
29307,1,62,81,56,4,0,59.41009388890654
29308,6,45,65,61,1,1,53.94916190638379
29309,10,82,80,79,5,0,81.0682401884371
29310,10,64,77,79,1,1,68.79774638434687
29311,6,58,71,45,1,0,44.53153857448753
29312,11,47,61,47,3,0,45.04113582494392
29313,7,92,72,52,4,1,66.47187888189059
29314,7,76,34,39,1,1,40.73494786885487
29315,4,65,41,60,4,0,48.33055138072074
29316,0,68,92,69,4,1,63.93186935506653
29317,10,98,56,61,1,1,72.44520996253445
29318,3,67,64,41,5,0,44.94448388249125
29319,3,92,57,41,3,0,51.30674775726283
29320,10,95,76,43,5,1,81.66997445154976
29321,2,46,76,54,2,1,51.351979886656295
29322,7,98,72,87,1,0,64.84751109590047
29323,2,99,65,45,3,1,60.00465317947936
29324,4,94,46,45,3,0,46.276607697120525
29325,1,75,65,61,4,0,47.33580416398918
29326,5,54,66,94,3,1,71.3198091771962
29327,5,93,47,86,2,1,52.47976947462983
29328,7,72,60,51,5,1,62.65766553837935
29329,7,93,57,70,1,0,63.20306036984374
29330,0,44,94,37,1,1,46.84693598605474
29331,4,68,60,79,4,0,52.27057513468235
29332,1,56,56,86,1,0,41.8598755382957
29333,9,84,69,37,1,0,54.76086930843024
29334,11,66,41,87,1,1,62.38562897061346
29335,4,56,56,81,5,1,60.75904117318711
29336,9,90,90,46,5,0,69.44228494042046
29337,11,43,54,54,2,1,55.265492618344176
29338,8,88,39,60,4,1,61.06497396036701
29339,3,51,44,64,1,1,41.50753650079016
29340,7,97,48,94,5,1,72.88571618645668
29341,0,62,97,78,4,1,61.587738976081205
29342,7,89,44,91,5,1,68.64467606347674
29343,5,50,44,48,2,1,43.81496816676216
29344,7,75,80,93,4,0,69.45622269379696
29345,5,51,42,44,1,0,37.5857029200085
29346,10,48,88,86,5,0,68.10078941096121
29347,2,63,42,69,1,0,51.77261328617965
29348,11,57,99,94,1,0,66.0353912731446
29349,10,66,86,43,4,1,55.708634252138125
29350,7,98,83,91,2,1,59.7431179968426
29351,4,48,69,45,2,0,37.57589570494713
29352,11,72,60,41,1,1,44.80479458408907
29353,9,45,82,87,2,1,70.42609062752297
29354,4,90,42,42,2,0,50.57222471572947
29355,11,72,53,57,1,0,61.06667604705456
29356,6,79,85,41,3,1,62.73466328608023
29357,5,45,75,62,4,1,58.90609144630822
29358,8,43,31,63,1,0,43.882306787314874
29359,6,42,83,89,3,0,53.93905446245677
29360,2,52,57,85,1,1,46.759847515748305
29361,10,65,90,68,3,0,61.28010623481768
29362,10,73,97,44,1,1,61.87629208773118
29363,11,52,34,46,3,0,50.995058636566235
29364,4,92,46,94,2,1,54.88977666189888
29365,8,86,49,52,5,1,66.40114676677437
29366,10,47,69,83,2,0,57.98686554723558
29367,9,51,51,80,2,1,61.74344934230355
29368,1,47,82,94,1,0,50.46395105476488
29369,0,58,69,53,3,1,44.07211944085832
29370,10,80,76,86,2,1,73.57042489403243
29371,7,49,75,81,4,0,58.39840213254144
29372,7,71,87,93,1,0,65.9336448484677
29373,1,60,56,60,1,0,40.13486673976931
29374,7,62,31,81,1,1,42.76767370691585
29375,4,66,81,70,3,1,61.33490736616858
29376,1,64,58,91,4,1,55.600442714179536
29377,6,46,35,93,5,1,53.900255825474126
29378,6,81,49,41,3,1,60.55785132813433
29379,2,74,47,91,3,0,58.492090608724574
29380,0,41,51,66,2,1,38.97682958921254
29381,10,67,80,57,1,1,63.86576809159113
29382,3,46,43,93,5,0,56.466364644133094
29383,1,81,35,41,4,1,57.07614739188787
29384,3,79,50,50,3,0,47.48214666360276
29385,7,51,93,89,1,1,63.68128352891383
29386,1,99,37,39,3,0,40.91217451099012
29387,0,91,47,80,5,0,47.325639988713576
29388,10,56,51,75,1,1,56.071821650648026
29389,2,61,99,88,2,1,63.42333220594823
29390,9,48,83,51,1,1,60.920401694832634
29391,6,91,64,40,4,1,61.30074151615008
29392,11,42,74,59,1,1,65.75521852702124
29393,5,61,82,89,2,1,64.31884156907876
29394,5,93,83,66,5,0,63.73726375160383
29395,6,75,86,35,4,1,55.859615606776536
29396,7,78,77,91,5,1,74.0413683302255
29397,2,98,71,84,5,1,61.61207317841234
29398,2,57,52,94,2,0,53.233843765154056
29399,9,56,83,41,2,0,53.84632438955426
29400,7,66,91,41,1,1,66.29830712979691
29401,11,93,87,50,4,1,71.15374222370406
29402,6,74,74,83,1,1,65.46225372995659
29403,9,71,58,40,1,0,48.61605689859254
29404,4,42,77,65,4,0,61.62620449252043
29405,3,52,61,71,2,1,52.835559385269384
29406,5,56,37,69,1,0,45.90277830203355
29407,8,57,79,48,1,1,62.12892689468128
29408,5,90,38,68,5,1,70.11821163296942
29409,7,56,75,82,3,1,58.72951968391484
29410,0,95,35,49,4,1,51.81172537887242
29411,11,87,98,88,1,0,74.18388851112465
29412,5,55,74,94,2,0,60.350809595987016
29413,1,61,54,76,3,1,47.483400075459556
29414,2,64,86,72,2,1,55.32548464320181
29415,5,40,55,52,1,0,33.13920720617807
29416,1,66,35,72,2,0,41.281122227979544
29417,3,53,88,65,2,1,49.21234811143789
29418,5,67,89,72,3,1,62.58084999539898
29419,4,86,40,71,5,1,58.85569377733601
29420,5,75,76,38,4,0,54.25960400596574
29421,5,91,81,63,1,1,59.70687069182488
29422,7,92,39,47,2,1,60.450812034192545
29423,8,82,72,86,1,0,58.40092005816329
29424,4,89,68,44,2,1,57.23921999213905
29425,5,71,56,89,5,0,54.95739302867832
29426,5,68,69,74,5,1,75.05669472597845
29427,5,56,65,92,1,0,58.30845229598482
29428,1,67,49,68,1,0,39.08680318610337
29429,3,80,75,82,1,1,52.49941442987746
29430,0,60,98,71,1,1,55.09500394534746
29431,11,63,92,94,5,1,73.18092436739971
29432,0,85,61,90,4,1,64.26853992153806
29433,0,99,69,68,2,1,53.86879611218887
29434,6,74,69,77,5,0,63.62813993364326
29435,0,59,58,47,3,1,42.34748516237339
29436,5,91,51,66,4,0,58.62541632314575
29437,1,61,95,82,1,1,56.90766057389326
29438,5,43,64,43,1,0,42.37704949479103
29439,5,55,56,68,1,1,52.917025161089306
29440,11,60,92,79,5,0,64.39954478648212
29441,10,83,59,86,1,1,68.68331779944045
29442,2,60,58,66,5,1,53.453404444830845
29443,7,79,64,54,2,0,53.923389378463845
29444,10,80,66,35,3,1,61.01710370640442
29445,3,50,55,76,2,1,45.49480828785471
29446,6,95,33,82,1,0,45.05303095995617
29447,3,99,39,51,2,0,51.440078574259886
29448,0,76,49,70,2,0,38.61966074069536
29449,5,83,89,92,3,1,69.49918826752888
29450,4,99,39,85,4,1,66.09242644040503
29451,8,61,59,90,3,0,55.731129883024806
29452,8,59,45,45,1,1,46.71878290677697
29453,11,41,36,77,2,1,62.62931232367385
29454,10,82,52,43,3,1,55.38002072394196
29455,7,50,69,36,4,0,51.435191521532715
29456,6,60,30,61,3,0,47.90941000627226
29457,1,72,74,88,5,0,56.56005784846056
29458,7,88,36,90,4,0,57.608081419335285
29459,2,56,70,40,1,1,49.33034769984629
29460,5,75,97,35,3,0,52.36610565305124
29461,9,53,31,73,4,1,47.68237511521207
29462,6,76,46,52,3,0,46.290593925707626
29463,11,70,38,94,1,0,60.06789174866549
29464,5,43,40,72,5,0,48.30113726206387
29465,4,45,73,85,2,0,47.70984298355552
29466,3,89,85,53,3,0,48.222455085832664
29467,1,60,43,35,3,1,41.03737631176214
29468,8,52,76,90,3,0,60.74275489561519
29469,6,77,88,80,2,1,70.51098567745117
29470,6,54,89,66,5,1,55.56804388593828
29471,3,44,62,89,3,0,53.777491804105665
29472,4,77,85,35,5,0,50.9474673884055
29473,5,63,31,93,5,0,50.661605815860305
29474,11,57,31,48,1,0,46.06732370599919
29475,10,68,89,94,4,1,70.27735230512401
29476,11,71,49,51,3,1,53.16287202794764
29477,1,46,52,43,3,1,29.07762206654482
29478,3,69,59,77,5,1,62.74321351046503
29479,3,77,65,73,4,1,67.61437376763166
29480,11,65,96,43,3,0,56.66255427214351
29481,3,47,86,45,2,1,54.34274534201934
29482,6,64,46,45,3,1,45.553198671606395
29483,6,69,53,60,5,0,46.376778366499465
29484,6,63,97,43,1,0,50.27773154797699
29485,6,69,62,69,1,0,49.74941544444159
29486,1,44,86,43,3,0,45.17507302305032
29487,4,43,74,42,2,1,48.06720059740648
29488,9,90,83,88,3,1,72.41132372779781
29489,1,81,61,39,2,0,38.89229526022539
29490,4,48,88,39,1,1,47.88431180821223
29491,11,94,37,49,1,1,56.72049355758889
29492,5,72,89,71,2,0,54.10480794951821
29493,2,90,44,60,4,0,49.10346876740496
29494,5,68,60,68,5,1,60.34198632655145
29495,4,70,93,47,2,0,53.49148010354681
29496,3,83,34,62,4,1,53.153227591918984
29497,9,58,71,48,4,0,54.23922625117128
29498,8,84,58,35,3,1,61.648779983288314
29499,10,93,43,52,2,0,51.85400910586626
29500,7,86,81,37,4,0,64.41141444471786
29501,11,41,82,48,5,1,61.34218386944441
29502,6,59,42,91,1,0,46.29635266988355
29503,10,51,89,61,3,0,52.422408858652155
29504,0,89,77,41,2,0,51.06607290068745
29505,8,60,55,86,2,0,59.11268578732079
29506,8,70,60,50,3,0,50.521468113371235
29507,5,75,65,76,5,0,64.4447947715995
29508,6,59,56,77,1,0,47.11982082060047
29509,2,83,33,66,4,0,46.68011161011421
29510,4,59,34,39,4,0,38.41615700124581
29511,6,84,80,36,4,1,61.23303779758557
29512,0,75,95,37,3,0,39.709313884439915
29513,11,85,69,41,1,1,62.70698383998861
29514,0,92,56,36,3,0,35.984557679495715
29515,4,57,83,69,2,1,48.62354658491591
29516,8,45,38,47,4,1,51.03563522198387
29517,6,72,40,40,2,0,52.06629435613287
29518,0,49,36,39,5,1,36.469110197307984
29519,11,57,99,77,4,0,74.49735976970169
29520,4,90,59,45,2,0,51.93269380488798
29521,7,73,66,52,3,0,49.225209070109265
29522,7,54,74,53,2,1,65.93062028136639
29523,11,42,96,81,4,1,86.21088833796135
29524,1,47,77,39,3,0,45.41981887555891
29525,6,90,39,42,3,0,53.24012359564435
29526,9,50,42,61,2,1,50.93953543785855
29527,4,85,89,84,5,0,70.06843658548725
29528,8,71,52,76,2,0,53.76120776164662
29529,2,87,59,48,4,0,55.58826303383837
29530,0,81,90,37,5,0,51.238291465982535
29531,3,56,57,38,5,0,50.42965292441011
29532,6,86,52,67,3,0,60.39611629100621
29533,0,69,98,74,2,0,49.650308769323345
29534,1,82,78,71,2,1,53.29534551348801
29535,4,47,59,68,1,0,49.813120630067665
29536,8,79,55,60,1,0,45.923674274125204
29537,0,46,63,46,4,0,38.510919735446684
29538,11,59,97,86,2,0,69.9610560884214
29539,3,51,31,44,2,1,36.10573816706639
29540,11,60,77,77,1,1,67.83892401390251
29541,2,67,99,61,5,1,66.24001849008131
29542,4,67,53,71,5,0,55.348082896770144
29543,4,98,43,35,3,0,40.03350276341784
29544,9,55,59,54,3,1,52.49202058533762
29545,1,87,63,52,4,0,48.87174938003194
29546,4,49,52,81,2,1,58.45393019165941
29547,8,93,94,40,4,0,68.76761954081647
29548,4,61,75,41,2,1,47.32598151125749
29549,10,46,91,90,3,1,62.88985349343605
29550,9,43,83,40,2,1,45.01815276882462
29551,1,63,45,63,4,1,39.52625849502073
29552,6,73,89,39,3,1,54.91146006755059
29553,5,80,94,75,3,0,68.10582391436064
29554,6,86,87,78,5,1,77.78329590489925
29555,7,93,51,81,3,0,63.96732821187486
29556,9,53,82,85,4,1,64.08184278141655
29557,4,83,31,82,2,0,55.5358328790284
29558,1,88,78,37,5,0,59.10734612513863
29559,6,56,42,54,4,0,50.254223388874635
29560,6,84,64,39,2,0,50.422082748218095
29561,7,47,50,87,1,1,67.19002723765092
29562,6,81,70,87,1,1,56.61151142351994
29563,9,97,58,92,5,0,68.7750030658749
29564,6,52,82,42,5,0,57.34772198249569
29565,8,46,33,93,3,0,49.84954107363937
29566,7,42,96,92,4,1,78.42093537614664
29567,1,63,33,35,2,1,32.12373089009991
29568,1,86,66,72,1,1,61.51498451544596
29569,6,63,45,69,1,1,45.41752281029228
29570,9,46,84,38,5,0,62.89358420422897
29571,10,69,57,39,4,1,59.42287520510756
29572,9,44,89,43,5,0,52.63058345633234
29573,2,79,33,42,4,0,53.710753094222646
29574,0,60,68,70,1,1,44.51365308828969
29575,8,88,98,81,4,1,79.7876552689266
29576,2,47,58,58,5,0,52.90437111054558
29577,0,46,46,57,3,1,40.48283539203542
29578,5,78,60,44,4,0,52.39780121975923
29579,3,41,41,52,3,0,45.24532932847569
29580,0,82,40,87,1,0,45.64686049091543
29581,3,51,75,74,3,0,48.8090387692134
29582,7,67,68,86,4,1,56.16763136561136
29583,10,83,59,45,5,1,66.6857597026409
29584,6,58,61,55,5,0,53.14182413971321
29585,11,67,40,45,2,0,51.302333776714555
29586,0,74,56,64,1,0,39.87390296296671
29587,9,51,35,64,5,1,62.394273507067176
29588,11,67,84,83,5,1,86.37551526809241
29589,8,98,35,74,1,1,53.573528078701735
29590,5,65,59,71,5,1,59.848866505358465
29591,1,77,47,54,4,1,51.2392445155081
29592,2,45,68,53,2,0,42.676685124415044
29593,6,58,92,42,1,1,54.18171641824938
29594,2,66,44,71,3,1,49.938846430999156
29595,2,92,79,77,5,0,65.59682233603743
29596,4,48,82,89,4,1,62.42958979966241
29597,2,94,65,43,2,1,49.55439845396225
29598,2,80,38,59,5,0,54.82110899246201
29599,10,89,90,75,3,1,75.04960749331262
29600,4,49,53,38,1,0,38.33390726692187
29601,4,49,90,75,1,0,46.251443790839936
29602,11,72,77,57,4,0,70.45033539920128
29603,8,57,64,59,4,0,54.91100054106053
29604,0,93,60,48,3,1,51.180507984311326
29605,0,49,44,49,2,0,24.63257794337863
29606,10,46,95,73,2,1,64.47562700084532
29607,8,79,56,55,1,1,57.41008213336726
29608,4,71,45,64,1,1,58.61505046567198
29609,3,82,96,60,4,1,72.3714034560448
29610,1,93,92,87,5,0,64.8123476277671
29611,11,45,56,82,5,1,66.84863151476348
29612,8,58,61,57,3,0,45.70881634795153
29613,5,80,87,82,2,0,68.18206740994279
29614,8,82,64,70,1,1,61.26066140320018
29615,4,73,53,62,1,0,46.40055972166936
29616,3,82,34,72,1,1,47.34727897634835
29617,6,44,68,58,5,1,59.697852547936364
29618,4,58,80,83,3,1,58.474475750684896
29619,7,88,92,46,3,0,62.71899261484149
29620,7,89,37,81,1,0,51.63204280559618
29621,1,93,51,69,2,1,54.55806389246797
29622,4,53,95,85,4,1,53.041603400782144
29623,9,49,69,45,5,0,43.51310540538905
29624,7,88,75,39,2,1,65.81588037881829
29625,2,50,39,36,4,1,38.06870727212682
29626,6,70,96,81,1,0,53.303202403507306
29627,2,41,30,76,4,1,32.4829977061127
29628,5,49,85,80,1,1,51.314243362994574
29629,1,60,72,68,5,0,56.49857243853159
29630,5,40,64,55,2,0,42.83174500242276
29631,5,85,94,47,1,1,56.73129959058959
29632,7,70,73,53,3,0,49.53815767322722
29633,4,50,74,67,3,0,51.3739125616205
29634,0,82,64,40,3,0,45.59039707722788
29635,7,49,66,79,5,0,54.59452302663745
29636,11,59,94,70,3,0,74.9716007243271
29637,8,60,76,80,5,0,60.75510267459548
29638,0,76,84,57,4,1,53.012530225152034
29639,4,76,63,57,3,1,64.16118529420498
29640,11,53,50,75,2,0,55.7788971216873
29641,5,97,55,78,3,1,62.32346924316559
29642,3,96,43,38,1,1,48.08059077975784
29643,10,96,47,94,2,1,71.80199532235858
29644,1,44,64,36,3,1,44.631444160908586
29645,4,45,94,75,1,1,50.83389495292878
29646,3,63,45,79,5,1,55.92971089473885
29647,6,55,90,60,3,0,48.686594742505875
29648,5,99,50,87,5,0,65.68969421594467
29649,2,62,55,63,4,0,46.5750532194127
29650,8,86,76,59,2,1,64.68192553949706
29651,3,77,75,89,5,0,62.76567593882622
29652,10,91,47,40,4,1,65.06903947033514
29653,4,55,70,36,1,0,43.76845756860416
29654,2,90,49,69,4,0,50.18458977491321
29655,7,91,47,46,3,1,57.229761626478265
29656,10,52,95,61,5,0,73.10423407334248
29657,6,90,65,54,3,0,61.575076722326436
29658,10,84,46,82,4,1,64.56741628213473
29659,10,47,72,86,2,1,70.36615445015295
29660,6,77,99,73,2,0,65.40349429331852
29661,7,71,64,77,4,0,69.8857719083914
29662,6,61,85,58,4,1,56.81266531280566
29663,2,56,39,41,1,0,34.198046193406185
29664,2,44,99,88,4,1,63.71062493994814
29665,1,47,99,60,1,1,59.893369369333016
29666,0,98,62,46,3,1,53.282797731041185
29667,4,89,31,88,3,1,60.74318391084495
29668,11,69,69,84,1,0,69.05656741036702
29669,3,58,54,58,3,0,53.11574895159909
29670,10,51,75,67,4,1,62.824353504370535
29671,1,64,44,44,4,1,42.19402613985321
29672,0,83,46,66,2,0,44.5013833428808
29673,2,52,43,74,5,1,57.456876412028386
29674,5,43,57,58,4,0,39.481146776733226
29675,1,98,37,59,1,0,40.09973645478568
